note_id,request_id,author_user_id,note_type,visibility_level,note_text,created_at
725,1000784,189,Resolution,School Team,Operational note for case 1000784 capturing workflow action and next step.,2025-03-21 11:30:00
726,1000785,98,Intake,School Team,Operational note for case 1000785 capturing workflow action and next step.,2025-07-09 16:48:00
727,1000786,108,Coordination,Internal,Operational note for case 1000786 capturing workflow action and next step.,2025-05-16 15:52:00
728,1000787,177,Resolution,School Team,Operational note for case 1000787 capturing workflow action and next step.,2026-05-21 14:31:00
729,1000789,17,Resolution,Internal,Operational note for case 1000789 capturing workflow action and next step.,2025-11-27 13:08:00
730,1000790,265,Intake,Restricted,Operational note for case 1000790 capturing workflow action and next step.,2025-08-21 16:42:00
731,1000790,265,Follow-up,Restricted,Operational note for case 1000790 capturing workflow action and next step.,2025-08-28 16:42:00
732,1000793,16,Intake,Restricted,Operational note for case 1000793 capturing workflow action and next step.,2025-01-01 11:57:00
733,1000795,123,Follow-up,School Team,Operational note for case 1000795 capturing workflow action and next step.,2026-01-01 16:37:00
734,1000796,46,Resolution,Restricted,Operational note for case 1000796 capturing workflow action and next step.,2026-01-12 14:28:00
735,1000797,182,Follow-up,School Team,Operational note for case 1000797 capturing workflow action and next step.,2026-06-19 12:56:00
736,1000799,11,Coordination,School Team,Operational note for case 1000799 capturing workflow action and next step.,2025-10-12 16:18:00
737,1000800,213,Coordination,Internal,Operational note for case 1000800 capturing workflow action and next step.,2025-10-03 10:58:00
738,1000801,145,Follow-up,Restricted,Operational note for case 1000801 capturing workflow action and next step.,2025-09-26 08:26:00
739,1000801,145,Coordination,School Team,Operational note for case 1000801 capturing workflow action and next step.,2025-09-20 08:26:00
740,1000802,99,Coordination,School Team,Operational note for case 1000802 capturing workflow action and next step.,2025-11-04 11:22:00
741,1000803,70,Coordination,Internal,Operational note for case 1000803 capturing workflow action and next step.,2025-10-31 11:15:00
742,1000803,70,Follow-up,Restricted,Operational note for case 1000803 capturing workflow action and next step.,2025-10-30 11:15:00
743,1000804,264,Intake,Restricted,Operational note for case 1000804 capturing workflow action and next step.,2026-05-27 13:22:00
744,1000805,30,Coordination,Restricted,Operational note for case 1000805 capturing workflow action and next step.,2025-06-24 08:37:00
745,1000805,30,Coordination,Internal,Operational note for case 1000805 capturing workflow action and next step.,2025-06-24 08:37:00
746,1000806,42,Resolution,School Team,Operational note for case 1000806 capturing workflow action and next step.,2024-09-26 14:07:00
747,1000806,42,Follow-up,Internal,Operational note for case 1000806 capturing workflow action and next step.,2024-09-13 14:07:00
748,1000808,13,Coordination,Internal,Operational note for case 1000808 capturing workflow action and next step.,2025-06-27 13:52:00
749,1000810,249,Resolution,School Team,Operational note for case 1000810 capturing workflow action and next step.,2024-11-07 09:56:00
750,1000812,116,Follow-up,Internal,Operational note for case 1000812 capturing workflow action and next step.,2026-04-22 11:41:00
751,1000814,227,Follow-up,Restricted,Operational note for case 1000814 capturing workflow action and next step.,2026-04-06 11:58:00
752,1000814,227,Coordination,School Team,Operational note for case 1000814 capturing workflow action and next step.,2026-03-31 11:58:00
753,1000815,154,Coordination,Internal,Operational note for case 1000815 capturing workflow action and next step.,2026-04-08 09:35:00
754,1000817,129,Resolution,Internal,Operational note for case 1000817 capturing workflow action and next step.,2025-11-15 15:07:00
755,1000818,98,Follow-up,Internal,Operational note for case 1000818 capturing workflow action and next step.,2026-06-24 13:15:00
756,1000819,130,Coordination,Internal,Operational note for case 1000819 capturing workflow action and next step.,2025-10-07 10:13:00
757,1000821,4,Intake,Internal,Operational note for case 1000821 capturing workflow action and next step.,2025-09-10 15:18:00
758,1000821,4,Coordination,School Team,Operational note for case 1000821 capturing workflow action and next step.,2025-09-10 15:18:00
759,1000822,95,Coordination,School Team,Operational note for case 1000822 capturing workflow action and next step.,2024-12-21 14:18:00
760,1000823,40,Resolution,School Team,Operational note for case 1000823 capturing workflow action and next step.,2025-11-09 15:28:00
761,1000824,160,Resolution,Internal,Operational note for case 1000824 capturing workflow action and next step.,2025-11-07 08:22:00
762,1000824,160,Coordination,School Team,Operational note for case 1000824 capturing workflow action and next step.,2025-10-28 08:22:00
763,1000825,68,Resolution,Restricted,Operational note for case 1000825 capturing workflow action and next step.,2025-01-19 13:57:00
764,1000825,68,Coordination,School Team,Operational note for case 1000825 capturing workflow action and next step.,2025-01-15 13:57:00
765,1000826,25,Resolution,Internal,Operational note for case 1000826 capturing workflow action and next step.,2025-05-16 14:12:00
766,1000827,140,Resolution,Restricted,Operational note for case 1000827 capturing workflow action and next step.,2026-07-09 10:27:00
767,1000828,150,Follow-up,Internal,Operational note for case 1000828 capturing workflow action and next step.,2025-12-23 09:02:00
768,1000829,142,Intake,School Team,Operational note for case 1000829 capturing workflow action and next step.,2024-10-29 16:40:00
769,1000832,116,Follow-up,School Team,Operational note for case 1000832 capturing workflow action and next step.,2026-03-05 09:34:00
770,1000833,151,Follow-up,Internal,Operational note for case 1000833 capturing workflow action and next step.,2025-06-05 14:52:00
771,1000834,220,Resolution,Internal,Operational note for case 1000834 capturing workflow action and next step.,2026-05-29 09:11:00
772,1000835,34,Follow-up,Restricted,Operational note for case 1000835 capturing workflow action and next step.,2025-07-01 11:48:00
773,1000835,34,Resolution,School Team,Operational note for case 1000835 capturing workflow action and next step.,2025-07-06 11:48:00
774,1000837,24,Follow-up,Internal,Operational note for case 1000837 capturing workflow action and next step.,2025-03-28 09:46:00
775,1000839,125,Coordination,Internal,Operational note for case 1000839 capturing workflow action and next step.,2026-02-23 10:50:00
776,1000840,75,Intake,School Team,Operational note for case 1000840 capturing workflow action and next step.,2024-11-06 12:05:00
777,1000840,75,Resolution,School Team,Operational note for case 1000840 capturing workflow action and next step.,2024-11-03 12:05:00
778,1000841,272,Intake,Restricted,Operational note for case 1000841 capturing workflow action and next step.,2025-11-22 11:34:00
779,1000842,83,Resolution,Internal,Operational note for case 1000842 capturing workflow action and next step.,2025-10-15 13:17:00
780,1000843,114,Resolution,Internal,Operational note for case 1000843 capturing workflow action and next step.,2026-02-25 08:41:00
781,1000845,59,Intake,Internal,Operational note for case 1000845 capturing workflow action and next step.,2024-09-26 14:28:00
782,1000845,59,Intake,School Team,Operational note for case 1000845 capturing workflow action and next step.,2024-09-30 14:28:00
783,1000847,181,Resolution,School Team,Operational note for case 1000847 capturing workflow action and next step.,2025-05-09 14:35:00
784,1000847,181,Intake,Internal,Operational note for case 1000847 capturing workflow action and next step.,2025-05-11 14:35:00
785,1000850,167,Intake,Internal,Operational note for case 1000850 capturing workflow action and next step.,2026-01-04 11:37:00
786,1000851,105,Coordination,School Team,Operational note for case 1000851 capturing workflow action and next step.,2026-02-13 14:25:00
787,1000851,105,Coordination,Internal,Operational note for case 1000851 capturing workflow action and next step.,2026-02-02 14:25:00
788,1000852,73,Resolution,Internal,Operational note for case 1000852 capturing workflow action and next step.,2025-08-09 14:33:00
789,1000853,57,Intake,School Team,Operational note for case 1000853 capturing workflow action and next step.,2024-10-02 10:25:00
790,1000855,215,Coordination,Restricted,Operational note for case 1000855 capturing workflow action and next step.,2025-05-18 12:16:00
791,1000855,215,Intake,School Team,Operational note for case 1000855 capturing workflow action and next step.,2025-05-19 12:16:00
792,1000856,104,Follow-up,School Team,Operational note for case 1000856 capturing workflow action and next step.,2026-03-15 12:09:00
793,1000856,104,Coordination,School Team,Operational note for case 1000856 capturing workflow action and next step.,2026-03-24 12:09:00
794,1000857,8,Follow-up,School Team,Operational note for case 1000857 capturing workflow action and next step.,2025-04-25 11:54:00
795,1000859,15,Resolution,Internal,Operational note for case 1000859 capturing workflow action and next step.,2025-03-25 16:46:00
796,1000860,58,Intake,School Team,Operational note for case 1000860 capturing workflow action and next step.,2024-11-13 12:15:00
797,1000860,58,Intake,Restricted,Operational note for case 1000860 capturing workflow action and next step.,2024-11-16 12:15:00
798,1000861,249,Coordination,Restricted,Operational note for case 1000861 capturing workflow action and next step.,2026-05-30 13:06:00
799,1000863,57,Intake,Restricted,Operational note for case 1000863 capturing workflow action and next step.,2025-01-15 10:13:00
800,1000863,57,Follow-up,Restricted,Operational note for case 1000863 capturing workflow action and next step.,2025-01-08 10:13:00
801,1000865,17,Resolution,School Team,Operational note for case 1000865 capturing workflow action and next step.,2026-02-17 08:24:00
802,1000866,219,Intake,Internal,Operational note for case 1000866 capturing workflow action and next step.,2025-07-08 15:00:00
803,1000867,107,Follow-up,Internal,Operational note for case 1000867 capturing workflow action and next step.,2025-12-21 12:58:00
